"Latitude","Longitude","Place_name"
"51.50853","-0.12574","Birchen-Lane, London, England"
"51.50853","-0.12574","Bird Cage walk, London, England"
"51.50853","-0.12574","Bird's-street, London, England"
"51.50853","-0.12574","Bird-in-Hand-court, Long-acre, London, England"
"51.50853","-0.12574","Birmingham-walk, London, England"
"51.50853","-0.12574","Bishop of Ely's house, London, England"
"51.50853","-0.12574","Bishop's-chain, London, England"
"51.50853","-0.12574","Bishop'sgate within, London, England"
"51.50853","-0.12574","Bishop-Gate, London, England"
"51.50853","-0.12574","Bishopgate street, London, England"
"51.50853","-0.12574","Bishopgate Within, London, England"
"51.50853","-0.12574","Bishopgate without, London, England"
"51.50853","-0.12574","Bishopgate-Street, London, England"
"51.50853","-0.12574","Bishopgate-street, London, England"
"51.50853","-0.12574","Bishops-gate-Street, London, England"
"51.50853","-0.12574","Bishopsgate Church Yard, London, England"
"51.50853","-0.12574","Bishopsgate church yard, London, England"
"51.50853","-0.12574","Bishopsgate Church-yard, London, England"
"51.50853","-0.12574","Bishopsgate Street Without, London, England"
"51.50853","-0.12574","Bishopsgate street, London, England"
"51.50853","-0.12574","Bishopsgate Without, London, England"
"51.50853","-0.12574","Bishopsgate without, London, England"
"51.50853","-0.12574","Bishopsgate Without, No. 40, London, England"
"51.50853","-0.12574","Bishopsgate-street - Within, London, England"
"51.50853","-0.12574","Bishopsgate-street within, London, England"
"51.50853","-0.12574","Bishopsgate-street Within, London, England"
"51.50853","-0.12574","Bishopsgate-street without, London, England"
"51.50853","-0.12574","Bishopsgate-street Without, London, England"
"51.50853","-0.12574","Bishopsgate-street, between Skinner-street and Primrose-street, London, England"
"51.50853","-0.12574","Bishopsgate-street, City, London, England"
"51.50853","-0.12574","Bishopsgate-street, Farrer's-rents, London, England"
"51.50853","-0.12574","Bishopsgate-Street, London, England"
"51.50853","-0.12574","Bishopsgate-street, London, England"
"51.50853","-0.12574","Bishopsgate-street, opposite Acorn-street, London, England"
"51.50853","-0.12574","Bishopsgate-street, without, London, England"
"51.50853","-0.12574","Bishopsgate-street-without, London, England"
"51.50853","-0.12574","Bishopsgate-within, London, England"
"51.50853","-0.12574","Bishopsgate-without, London, England"
"51.50853","-0.12574","Bishopsgatechurch-yard, London, England"
"51.50853","-0.12574","Black and White-Court, in the Old-Baily, London, England"
"51.50853","-0.12574","Black Bear Cellar, London, England"
"51.50853","-0.12574","Black Boy alley, London, England"
"51.50853","-0.12574","Black Boy and Horshoe, Nicholas-lane, Lombard-street, London, England"
"51.50853","-0.12574","Black Boy in Black Boy-Alley, London, England"
"51.50853","-0.12574","Black boy, in St. Catharine's, London, England"
"51.50853","-0.12574","Black Boy-Alley, London, England"
"51.50853","-0.12574","Black Dog, a public house in Mile End road, London, England"
"51.50853","-0.12574","Black Dog, in Church-street, London, England"
"51.50853","-0.12574","Black Dog, public-house, in Gray's Inn-lane, London, England"
"51.50853","-0.12574","Black Dog, the corner of Long-alley, Brown-street, Moorfields, London, England"
"51.50853","-0.12574","Black Fryers, London, England"
"51.50853","-0.12574","Black horse in Kingsland-road, London, England"
"51.50853","-0.12574","Black Horse public-house, New Gravel-lane, London, England"
"51.50853","-0.12574","Black Horse public-house, St. Giles', London, England"
"51.50853","-0.12574","Black Horse, at the corner of Coventry-street, London, England"
"51.50853","-0.12574","Black Horse, public-house, Rosemary-lane, London, England"
"51.50853","-0.12574","Black Horse, Well-street, London, England"
"51.50853","-0.12574","Black Swan Inn at Holbourn-Bridge, London, England"
"51.50853","-0.12574","Black-Boy Alley by Chick Lane, London, England"
"51.50853","-0.12574","Black-boy Alley, London, England"
"51.50853","-0.12574","Black-Boy-Alley, by Chick-Lane, London, England"
"51.50853","-0.12574","Black-Boy-Alley, London, England"
"51.50853","-0.12574","Black-boy-alley, London, England"
"51.50853","-0.12574","Black-friars bridge, London, England"
"51.50853","-0.12574","Black-friars, London, England"
"51.50853","-0.12574","Black-Fryars Bridge, London, England"
"51.50853","-0.12574","Black-fryars, London, England"
"51.50853","-0.12574","Black-Fryars, London, England"
"51.50853","-0.12574","Black-horse Court, Fleet-street, London, England"
"51.50853","-0.12574","Black-horse in Petty-France, London, England"
"51.50853","-0.12574","Black-horse public house, Tower-hill, London, England"
"51.50853","-0.12574","Black-Horse-Alley Nightingale-Lane, London, England"
"51.50853","-0.12574","Black-horse-alley, Fleet-street, London, England"
"51.50853","-0.12574","Black-horse-fields, London, England"
"51.50853","-0.12574","Black-horse-yard, London, England"
"51.50853","-0.12574","Black-lion, in Petticoat-lane, London, England"
"51.50853","-0.12574","Black-lion-stairs, London, England"
"51.50853","-0.12574","Black-raven-passage, Fetter-lane, London, England"
"51.50853","-0.12574","Black-Swan-Alley, London, England"
"51.50853","-0.12574","Blackboy-alley, London, England"
"51.50853","-0.12574","Blackfrairs-bridge, London, England"
"51.50853","-0.12574","Blackfriarsbridge, London, England"
"51.50853","-0.12574","Blackfrier's Road, London, England"
"51.50853","-0.12574","Blackfryers, London, England"
"51.50853","-0.12574","Blackhorse-yard, London, England"
"51.50853","-0.12574","Blackmoor-street, Clare-Market, London, England"
"51.50853","-0.12574","Blackwell-hall, London, England"
"51.50853","-0.12574","Blackwell-street, London, England"
"51.50853","-0.12574","Blakeney's-head, Cable-street, London, England"
"51.50853","-0.12574","Blandford-street, Manchester-square, London, England"
"51.50853","-0.12574","Bleeding Hart Yard, London, England"
"51.50853","-0.12574","Blenheim-steps, Marlborough-street, London, England"
"51.50853","-0.12574","Blewit's-buildings, Fetter-lane, London, England"
"51.50853","-0.12574","Blickling, in Norfolk, London, England"
"51.50853","-0.12574","Blixley, in Northamptonshire, London, England"
"51.50853","-0.12574","Bloomsbury parish, London, England"
"51.50853","-0.12574","Bloomsbury, the sign of the Castle, London, England"
"51.50853","-0.12574","Bloomsbury-market, London, England"
"51.50853","-0.12574","Blossoms Inn, London, England"
"51.50853","-0.12574","Blossoms-inn, Lawrence-lane, London, England"
"51.50853","-0.12574","Blow-Bladder-Street, London, England"
"51.50853","-0.12574","Blowbladder-Street, London, England"
"51.50853","-0.12574","Blue Anchor Yard, Slaughter house Court, Rosemary Lane, London, England"
"51.50853","-0.12574","Blue Anchor, East-Smithfield, London, England"
"51.50853","-0.12574","Blue Anchor, York-street, London, England"
"51.50853","-0.12574","Blue Anchor-court, London, England"
"51.50853","-0.12574","Blue Anchor-yard, Rosemary-lane, London, England"
"51.50853","-0.12574","Blue Boar Inn, London, England"
"51.50853","-0.12574","Blue Boar, public-house, Sparrow-corner, Minories, London, England"
"51.50853","-0.12574","Blue Boar-inn in Holbourn, London, England"
"51.50853","-0.12574","Blue coat school gate, London, England"
"51.50853","-0.12574","Blue Coat-fields, London, England"
"51.50853","-0.12574","Blue Last public-house, Little Bell-alley, London, England"
"51.50853","-0.12574","Blue Posts, public-house, London, England"
"51.50853","-0.12574","Blue Posts, Southampton-buildings, London, England"
"51.50853","-0.12574","Blue-Anchor Alley, at the bottom of Whitecross street, London, England"
"51.50853","-0.12574","Blue-coat-fields, London, England"
"51.50853","-0.12574","Blue-cross-street, Leicester-fields, London, England"
"51.50853","-0.12574","Blue-gate-fields, London, England"
"51.50853","-0.12574","Blue-gate-fields, Ratcliffe-highway, London, England"
"51.50853","-0.12574","Blueboar court, Rosemary-lane, London, England"
"51.50853","-0.12574","Bluecoat-fields, London, England"
"51.50853","-0.12574","Bluegate-fields, London, England"
"51.50853","-0.12574","Bolt in Tun, in Fleet-street, London, England"
"51.50853","-0.12574","Bolt-court, Fleet-street, London, England"
"51.50853","-0.12574","Boltin-Tun, Fleet-street, London, England"
"51.50853","-0.12574","Bolton-row, London, England"
"51.50853","-0.12574","Bolton-street, Piccadilly, London, England"
"51.50853","-0.12574","Bonverie-street, Fleet-street, London, England"
"51.50853","-0.12574","Boot public-house, in Cromer-street, London, England"
"51.50853","-0.12574","Booth-street, London, England"
"51.50853","-0.12574","Boswel court , St. Martin's in the fields, London, England"
"51.50853","-0.12574","Boswell-court, Cary-street, London, England"
"51.50853","-0.12574","Boswell-court, Devoushire-street, Queen-square, London, England"
"51.50853","-0.12574","Bosworth-Court , Cary-Street, London, England"
"51.50853","-0.12574","Botolph wharf, London, England"
"51.50853","-0.12574","Botolph Wharf, London, England"
"51.50853","-0.12574","Botolph's Key, London, England"
"51.50853","-0.12574","Botolph's-Wharf Gate-Way, London, England"
"51.50853","-0.12574","Botolph-passage, London, England"
"51.50853","-0.12574","Botolph-wharf, London, England"
"51.50853","-0.12574","Bottle-alley, Bishopsgate-street without, London, England"
"51.50853","-0.12574","Bottolf wharf, London, England"
"51.50853","-0.12574","bottom of Stonecutter-street, on the West side of Fleet-market, London, England"
"51.50853","-0.12574","bottom of Wild-street in Steward's Rents, London, England"
"51.50853","-0.12574","Bovington, in Hertfordshire, London, England"
"51.50853","-0.12574","Bow Church Vault, London, England"
"51.50853","-0.12574","Bow church-yard, London, England"
"51.50853","-0.12574","Bow, Middlesex, London, England"
"51.50853","-0.12574","Bow-church-yard, London, England"
"51.50853","-0.12574","Bowl-Yard in St. Giles's, London, England"
"51.50853","-0.12574","Bowl-yard, St. Giles's., London, England"
"51.50853","-0.12574","Bowl-yard, Swallow-street, London, England"
"51.50853","-0.12574","Bowling-Alley into White-Cross-street, London, England"
"51.50853","-0.12574","Bowyer's-buildings, Cannon-street-road, London, England"
"51.50853","-0.12574","Boy and Helmet public-house, in East Smithfield, London, England"
"51.50853","-0.12574","Brandenburgh college, at Fulham, Middlesex, London, England"
"51.50853","-0.12574","Brandon-street, Leicester-square, London, England"
"51.50853","-0.12574","Branford, London, England"
"51.50853","-0.12574","Branstone-green, London, England"
"51.50853","-0.12574","Brazen-alley, Wellclose-square, London, England"
"51.50853","-0.12574","Bread-street end, London, England"
"51.50853","-0.12574","Bread-street Hill, London, England"
"51.50853","-0.12574","Bread-street-hill, London, England"
"51.50853","-0.12574","Breadstreet-hill, London, England"
"51.50853","-0.12574","Brentford Butts, London, England"
"51.50853","-0.12574","Brentford-hill, London, England"
"51.50853","-0.12574","Brewer's Key Gate-way, London, England"
"51.50853","-0.12574","Brewer's key, London, England"
"51.50853","-0.12574","Brewer's-court, Bedfordbury, London, England"
"51.50853","-0.12574","Brewer's-quay, London, England"
"51.50853","-0.12574","Brewer's-street, Golden square, London, England"
"51.50853","-0.12574","Brewer's-street, Golden-square, London, England"
"51.50853","-0.12574","Brewer's-yard, in Chick-lane, London, England"
"51.50853","-0.12574","Brewer-Street, Golden Square, London, England"
"51.50853","-0.12574","Brewer-street, Golden-Square, London, England"
"51.50853","-0.12574","Brewer-street, Golden-square, London, England"
"51.50853","-0.12574","Brewer-street, Grosvenor-square, London, England"
"51.50853","-0.12574","Brewer-street, Somer's-town, London, England"
"51.50853","-0.12574","Brick wood-place, London, England"
"51.50853","-0.12574","Brick-court, Middle Temple, in the county of Middlesex, London, England"
"51.50853","-0.12574","Brick-court, Temple, London, England"
"51.50853","-0.12574","Brick-lane, Church-street, London, England"
"51.50853","-0.12574","Brick-lane, Spital-fields, London, England"
"51.50853","-0.12574","Brick-lane, St. Luke's, London, England"
"51.50853","-0.12574","Brick-lane, St. Lukes, London, England"
"51.50853","-0.12574","Bricklayer's Arms, in Bond-street, London, England"
"51.50853","-0.12574","Bricklayer's Arms, public-house, Quebec-street, London, England"
"51.50853","-0.12574","Bricklayers Arms by Fleet-ditch, London, England"
"51.50853","-0.12574","Bride's passage, London, England"
"51.50853","-0.12574","Bride-Lane in Fleet-Street, London, England"
"51.50853","-0.12574","Bride-lane, Fleet-street, London, England"
"51.50853","-0.12574","Bride-lane, in Fleet-street, London, England"
"51.50853","-0.12574","Bride-lane, in the parish of St. Bride, Fleet-street, London, England"
"51.50853","-0.12574","Bridge street, Blackfriars, London, England"
"51.50853","-0.12574","Bridge's-street, London, England"
"51.50853","-0.12574","Bridge-row, Bishopsfields, London, England"
"51.50853","-0.12574","Bridge-street, Black-Friars, London, England"
"51.50853","-0.12574","Bridge-street, Blackfriars, London, England"
"51.50853","-0.12574","Bridge-street, Fleet-street, London, England"
"51.50853","-0.12574","Bridge-street. St. Brides's parish, London, England"
"51.50853","-0.12574","Bridges-court, St. Giles's, London, England"
"51.50853","-0.12574","Bridges-street, London, England"
"51.50853","-0.12574","Bridgewater-street, Somers'-town, London, England"
"51.50853","-0.12574","Bridgwater-square, London, England"
"51.50853","-0.12574","brig Bactor, London, England"
"51.50853","-0.12574","brig Cambrian, which laid in the London Docks, London, England"
"51.50853","-0.12574","brig Thomas in the London docks, London, England"
"51.50853","-0.12574","brig, in Billingsgate Dock, London, England"
"51.50853","-0.12574","Brigg-street, London, England"
"51.50853","-0.12574","Bright's Alley, by Nightingale-lane, facing the Red lion, London, England"
"51.50853","-0.12574","Brighton-street, London, England"
"51.50853","-0.12574","Britannia-street, City-road, London, England"
"51.50853","-0.12574","British and Foreign Club-house, Piccadilly, London, England"
"51.50853","-0.12574","Broad St Giles's, London, England"
"51.50853","-0.12574","broad St Giles's, London, England"
"51.50853","-0.12574","Broad St. Giles's, London, England"
"51.50853","-0.12574","Broad-court, Bow-street, London, England"
"51.50853","-0.12574","Broad-court, Long-acre, London, England"
"51.50853","-0.12574","Broad-Street, Austin-Fryers, London, England"
"51.50853","-0.12574","Broad-street, Bloomsbury, at the corner of Dyot-street, London, England"
"51.50853","-0.12574","Broad-Street, by Ratcliff-Cross, London, England"
"51.50853","-0.12574","Broad-street, East Smithfield, London, England"
"51.50853","-0.12574","Broad-street, Golden-square, London, England"
"51.50853","-0.12574","Broad-street, Ratcliff, London, England"
"51.50853","-0.12574","Broad-street, St. Giles', London, England"
"51.50853","-0.12574","Broad-street, St. Giles's No. 40, London, England"
"51.50853","-0.12574","Broad-street, St. Giles's, London, England"
"51.50853","-0.12574","Broad-street, St. Giles, London, England"
"51.50853","-0.12574","Broad-street, St. Giles., London, England"
"51.50853","-0.12574","Broad-wall, Christ-church-parish, Surry, London, England"
"51.50853","-0.12574","Broad-way, London, England"
"51.50853","-0.12574","Broad-yard, Brunswick-street, London, England"
"51.50853","-0.12574","Broadstreet, London, England"
"51.50853","-0.12574","Broadway, Blackfriars, London, England"
"51.50853","-0.12574","Broadway, Westminster, at the sign of the Star and Crown, London, England"
"51.50853","-0.12574","Broken-wharf, in Upper Thames-street, London, England"
"51.50853","-0.12574","Broken-wharf, Thames-street, London, England"
"51.50853","-0.12574","Broker's Wharf, London, England"
"51.50853","-0.12574","Broker's-Row, Moorefields, London, England"
"51.50853","-0.12574","Broker-row, Moor fields, London, England"
"51.50853","-0.12574","Bromley St. Leonard, in Middlesex, London, England"
"51.50853","-0.12574","Bromley, St. Leonard's, London, England"
"51.50853","-0.12574","Brook Green Fair, London, England"
"51.50853","-0.12574","Brook's market, London, England"
"51.50853","-0.12574","Brook's wharf, in the parish of St. Michael, London, England"
"51.50853","-0.12574","Brook's-market, London, England"
"51.50853","-0.12574","Brook's-Wharf, London, England"
"51.50853","-0.12574","Brook-green fair, London, England"
"51.50853","-0.12574","Brook-green Fair, London, England"
"51.50853","-0.12574","Brook-street, Grosvenor-Square, London, England"
"51.50853","-0.12574","Brook-street, Ratcliff, London, England"
"51.50853","-0.12574","Brook-street, Ratcliffe, London, England"
"51.50853","-0.12574","Brooke's Market, the Three Jolly Butchers, London, England"
"51.50853","-0.12574","Brookes' Wharf, Upper Thames-street, London, England"
"51.50853","-0.12574","Brooks's Wharf, London, England"
"51.50853","-0.12574","Brooks-mews, Bagnigge Wells, London, England"
"51.50853","-0.12574","Brown Bear, East Smithfield, London, England"
"51.50853","-0.12574","Brown's gardens, London, England"
"51.50853","-0.12574","Brown's Gardens, on the back of Monmouth-Street, London, England"
"51.50853","-0.12574","Brown's Key, Hermitage, London, England"
"51.50853","-0.12574","Brown's-buildings, St. Mary Ax, London, England"
"51.50853","-0.12574","Brownlow Street, Holbourn, London, England"
"51.50853","-0.12574","Brudenell's Meuse, London, England"
"51.50853","-0.12574","Brumley, London, England"
"51.50853","-0.12574","Brumpton Park, London, England"
"51.50853","-0.12574","Brumpton, London, England"
"51.50853","-0.12574","Brunswick Terrace, London, England"
"51.50853","-0.12574","Brunswick-house, Mile-end-road, London, England"
"51.50853","-0.12574","Brunswick-place, Ball's Pond, London, England"
"51.50853","-0.12574","Brunswick-place, Ball's-pond, London, England"
"51.50853","-0.12574","Brunswick-place, City-road, London, England"
"51.50853","-0.12574","Bruton Mews, London, England"
"51.50853","-0.12574","Bryanstone-square, London, England"
"51.50853","-0.12574","Brydges-street, London, England"
"51.50853","-0.12574","Buckeridge-street, London, England"
"51.50853","-0.12574","Buckeridge-street, St. Giles', London, England"
"51.50853","-0.12574","Buckeridge-street, St. Giles's, London, England"
"51.50853","-0.12574","Buckingham-place, Fitzroy-square, London, England"
"51.50853","-0.12574","Buckingham-street, Fitzroy-square, London, England"
"51.50853","-0.12574","Buckingham-street, York-buildings, London, England"
"51.50853","-0.12574","Buckler's Bury, London, England"
"51.50853","-0.12574","Buckler's-bury, London, England"
"51.50853","-0.12574","Bucklers Bury, London, England"
"51.50853","-0.12574","Buckridge-street, London, England"
"51.50853","-0.12574","Budge-Row, London, England"
"51.50853","-0.12574","Budge-row, London, England"
"51.50853","-0.12574","Budge-row, Walbrook, London, England"
"51.50853","-0.12574","Bull Alehouse in Sherborn-Lane, London, England"
"51.50853","-0.12574","Bull and Butcher in Long-lane, London, England"
"51.50853","-0.12574","Bull and Gate Inn, Holbourn, London, England"
"51.50853","-0.12574","Bull and Gate-court, London, England"
"51.50853","-0.12574","Bull and Gate-yard, London, England"
"51.50853","-0.12574","Bull and Mouth inn, Bull and Mouth street, London, England"
"51.50853","-0.12574","Bull and Mouth Inn, Bull and Mouth-street, London, England"
"51.50853","-0.12574","Bull and Mouth Inn, London, England"
"51.50853","-0.12574","Bull and Mouth street, London, England"
"51.50853","-0.12574","Bull and Mouth-street, London, England"
"51.50853","-0.12574","Bull Dock, London, England"
"51.50853","-0.12574","Bull Head, London, England"
"51.50853","-0.12574","Bull Inn in Leadenhall-street, London, England"
"51.50853","-0.12574","Bull Inn, Bishopsgate-street, London, England"
"51.50853","-0.12574","Bull Inn-court, Strand, London, England"
"51.50853","-0.12574","Bull Wharf, London, England"
"51.50853","-0.12574","Bull's Head public-house, in Ratcliff-highway, London, England"
"51.50853","-0.12574","Bull's Head, Peter-street, London, England"
"51.50853","-0.12574","Bull's Head, public house, Hitchen, in Herts, London, England"
"51.50853","-0.12574","Bull's Head-court, London, England"
"51.50853","-0.12574","Bull's-head, Leadenhall-street, London, England"
"51.50853","-0.12574","Bull's-head-court, Newgate-street, London, England"
"51.50853","-0.12574","Bull, on Holborn-hill, London, England"
"51.50853","-0.12574","Bull-and-Mouth Inn, London, England"
"51.50853","-0.12574","Bull-court, Petticoat-lane, London, England"
"51.50853","-0.12574","Bull-Head-Tavern, in Fleet-street, London, England"
"51.50853","-0.12574","Bull-Inn in White Chappel, London, England"
"51.50853","-0.12574","Bull-inn, Leadenhall-street, London, England"
"51.50853","-0.12574","Bull-yard, in Swallow-street, London, England"
"51.50853","-0.12574","Bulstrode-mews, Marylebone-lane, London, England"
"51.50853","-0.12574","Bunhill-row, in the parish of St. Luke's, London, England"
"51.50853","-0.12574","Burley Mews, London, England"
"51.50853","-0.12574","Burlington hotel, Cork-street, in the parish of St. James', London, England"
"51.50853","-0.12574","Burlington-gardens, Vigo-lane, London, England"
"51.50853","-0.12574","Burn's-buildings, St. Giles's, London, England"
"51.50853","-0.12574","Burns Oak-meadow, London, England"
"51.50853","-0.12574","Burr-street to the Unicorn in Fleet-street, London, England"
"51.50853","-0.12574","Burr-street, London, England"
"51.50853","-0.12574","Burton-crescent, London, England"
"51.50853","-0.12574","Bury-street, St. Mary Axe, London, England"
"51.50853","-0.12574","Bush at Staines, London, England"
"51.50853","-0.12574","Bush Hill-park, Middlesex, London, England"
"51.50853","-0.12574","Butcher Row, Temple Bar, London, England"
"51.50853","-0.12574","Butcher's Alley, London, England"
"51.50853","-0.12574","Butcher's Arms in Carnaby Market, London, England"
"51.50853","-0.12574","Butcher-Hall-Lane, London, England"
"51.50853","-0.12574","Butcher-hall-lane, London, England"
"51.50853","-0.12574","Butcher-hall-lane, Newgate-street, London, England"
"51.50853","-0.12574","Butcher-row in East-smithfield, London, England"
"51.50853","-0.12574","Butcher-row, East Smithfield, London, England"
"51.50853","-0.12574","Butcher-row, East-Smithfield, London, England"
"51.50853","-0.12574","Butcher-row, East-smithfield, London, England"
"51.50853","-0.12574","Butcher-row, Lower East-Smithfield, London, England"
"51.50853","-0.12574","Butcher-row, Temple-bar:, London, England"
"51.50853","-0.12574","Butchers-arms, London, England"
"51.50853","-0.12574","ButolphWharf, London, England"
"51.50853","-0.12574","Buttermilk-Alley, London, England"
"51.50853","-0.12574","Buttle-Wharf, London, England"
"51.50853","-0.12574","Buttolph's Wharf, London, England"
"51.50853","-0.12574","Buttolph-Lane, London, England"
"51.50853","-0.12574","by Fleet-ditch, London, England"
"51.50853","-0.12574","by London-bridge water-works, London, England"
"51.50853","-0.12574","by St Peter's Church, the Corner of Gracechurch-street, London, England"
"51.50853","-0.12574","by St. Dunstan's church, London, England"
"51.50853","-0.12574","by St. Giles's church, London, England"
"51.50853","-0.12574","by St. Magnes church, London, England"
"51.50853","-0.12574","by St. Magnus's church, at the bridge foot, London, England"
"51.50853","-0.12574","by the Hermitage, London, England"
"51.50853","-0.12574","by the new church in the Strand, London, England"
"51.50853","-0.12574","by the passage leading to the Student's hall, London, England"
"51.50853","-0.12574","by the Play-house door in Catherine-street, London, England"
"51.50853","-0.12574","by the side of the Bank, towards Guildhall, London, England"
"51.50853","-0.12574","by the Vinegar-yard, City-road, London, England"
"51.50853","-0.12574","by Whitechapel church, London, England"
"51.50853","-0.12574","Cabel-street, London, England"
"51.50853","-0.12574","Cable-court, London, England"
"51.50853","-0.12574","Cable-street, Wells-street, London, England"
"51.50853","-0.12574","Caledonian Arms, Prince's-street, Lisson-grove, London, England"
"51.50853","-0.12574","Caledonian church, London, England"
"51.50853","-0.12574","Calmell-buildings, London, England"
"51.50853","-0.12574","Cambridge-place, Cambridge-heath, London, England"
"51.50853","-0.12574","Camden-row, Bethnal-green-road, London, England"
"51.50853","-0.12574","Camomile-buildings, London, England"
"51.50853","-0.12574","Camomile-street, Bishopsgate-street, London, England"
"51.50853","-0.12574","canal basin, London, England"
"51.50853","-0.12574","Canford-Green, London, England"
"51.50853","-0.12574","Cannon Alley, in Pater-noster-Row, London, England"
"51.50853","-0.12574","Cannon coffee-house, Cockspur-street, London, England"
"51.50853","-0.12574","Cannon-row, London, England"
"51.50853","-0.12574","Cannon-street, No. 3., London, England"
"51.50853","-0.12574","Cannon-street, Ratcliffe-highway, London, England"
"51.50853","-0.12574","Cannon-street-road Chapel, London, England"
"51.50853","-0.12574","Canonbury-fields, London, England"
"51.50853","-0.12574","Cape of Good Hope, public-house, in Devonshire-mews, London, England"
"51.50853","-0.12574","carcase butcher, London, England"
"51.50853","-0.12574","Cardigan-Head Tavern, London, England"
"51.50853","-0.12574","Carey-street, St. Giles's, London, England"
"51.50853","-0.12574","Carey-street, under Lincoln's Inn gateway, London, England"
"51.50853","-0.12574","Carnaby-market, London, England"
"51.50853","-0.12574","Carnaby-street, Carnaby-market, London, England"
"51.50853","-0.12574","Caroline-court, Saffron-hill, London, England"
"51.50853","-0.12574","Caroline-place, Saffron-hill, London, England"
"51.50853","-0.12574","Carr-square, St. Giles, Cripplegate, London, England"
"51.50853","-0.12574","Carrier-street, St. Giles's, London, England"
"51.50853","-0.12574","Carter's Dock at Limehouse-Hole, London, England"
"51.50853","-0.12574","Carthusian-street, Charter-house-square, London, England"
"51.50853","-0.12574","Cartwright-street, No. 39, Rosemary-lane, London, England"
"51.50853","-0.12574","Cartwright-street, Rosemary-lane, London, England"
"51.50853","-0.12574","Cary-lane, London, England"
"51.50853","-0.12574","Castle and Falcon-Inn, London, England"
"51.50853","-0.12574","Castle at Cow-Cross, London, England"
"51.50853","-0.12574","Castle in Kingsland-road, London, England"
"51.50853","-0.12574","Castle Inn in Wood-street, London, England"
"51.50853","-0.12574","Castle Inn yard, Wood-street, London, England"
"51.50853","-0.12574","Castle Inn, Kingsland-road, London, England"
"51.50853","-0.12574","Castle inn, Piccadilly, London, England"
"51.50853","-0.12574","Castle Inn, Wood-street, London, England"
"51.50853","-0.12574","Castle inn, Wood-street, London, England"
"51.50853","-0.12574","Castle public-house in the City-road, London, England"
"51.50853","-0.12574","Castle street, Leicester fields, London, England"
"51.50853","-0.12574","Castle, in the Broadway, London, England"
"51.50853","-0.12574","Castle, in Wood street, London, England"
"51.50853","-0.12574","Castle, on Saffron-hill, London, England"
"51.50853","-0.12574","Castle, public-house, in Tothill-street, London, England"
"51.50853","-0.12574","Castle-court in the Butcher-row, London, England"
"51.50853","-0.12574","Castle-Court, Castle-Street, behind Shoreditch Church, London, England"
"51.50853","-0.12574","Castle-court, Chandos-street, London, England"
"51.50853","-0.12574","Castle-court, Lawrence-lane, London, England"
"51.50853","-0.12574","Castle-court, Oxford-market, London, England"
"51.50853","-0.12574","Castle-street and Holborn-bars, London, England"
"51.50853","-0.12574","Castle-street Bagnio, Leicester-fields, London, England"
"51.50853","-0.12574","Castle-street, at the top of St. Martin's-lane, London, England"
"51.50853","-0.12574","Castle-street, behind Shoreditch-Church, London, England"
"51.50853","-0.12574","Castle-street, City-road, London, England"
"51.50853","-0.12574","Castle-street, Falcon-square, London, England"
"51.50853","-0.12574","Castle-street, Leicester-fields, London, England"
"51.50853","-0.12574","Castle-street, Leicester-square, London, England"
"51.50853","-0.12574","Castle-street, Long acre, London, England"
"51.50853","-0.12574","Castle-street, Long-Acre, London, England"
"51.50853","-0.12574","Castle-street, Long-acre, London, England"
"51.50853","-0.12574","Castle-street, Marybone parish, London, England"
"51.50853","-0.12574","Castle-street, Marybone, London, England"
"51.50853","-0.12574","Castle-street, Oxford-market, London, England"
"51.50853","-0.12574","Castle-street, Seven Dials, London, England"
"51.50853","-0.12574","Castle-Street, Spital-Fields, London, England"
"51.50853","-0.12574","Cateaton-street, London, England"
"51.50853","-0.12574","Catharine-court, London, England"
"51.50853","-0.12574","Catharine-street in the Strand, London, England"
"51.50853","-0.12574","Catharine-street, London, England"
"51.50853","-0.12574","Catharine-street, St. Catharine's, London, England"
"51.50853","-0.12574","Catharine-Wheel-yard, London, England"
"51.50853","-0.12574","Catherine Wheel Inn-yard, Bishopsgate-street, London, England"
"51.50853","-0.12574","Catherine Wheele-alley, London, England"
"51.50853","-0.12574","Catherine-Court, in Princes street, Lothbury, London, England"
"51.50853","-0.12574","Catherine-street, Commercial-road, London, England"
"51.50853","-0.12574","Catherine-street, Lisson-grove, London, England"
"51.50853","-0.12574","Catherine-street, Old-street-road, London, England"
"51.50853","-0.12574","Catherine-street, Strand, opposite Bedford-court, London, England"
"51.50853","-0.12574","Catherine-wheel-alley, Bell-lane, No: 2, London, England"
"51.50853","-0.12574","Catherine-wheel-Inn, in Bishopsgate-street, London, England"
"51.50853","-0.12574","Cavendish-mews, London, England"
"51.50853","-0.12574","Cavesham, London, England"
"51.50853","-0.12574","Cecil street, Strand, London, England"
"51.50853","-0.12574","Cecil-court, St. Martin's-lane, London, England"
"51.50853","-0.12574","Cecil-street, London, England"
"51.50853","-0.12574","Cellar in Wallbrook, London, England"
"51.50853","-0.12574","certain vessels in the port of London, London, England"
"51.50853","-0.12574","Chad's-place, Gray's Inn-lane, London, England"
"51.50853","-0.12574","chairwoman, London, England"
"51.50853","-0.12574","Chalk Farm tea-gardens, Hampstead-road, London, England"
"51.50853","-0.12574","Chamber's Street, Goodman's-fields, London, England"
"51.50853","-0.12574","Chamber-street, Goodman's-fields, London, England"
"51.50853","-0.12574","Chamberlain's Office, Guildhall, London, England"
